"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_COMMODITIES";"INDICE";"TIPO";"TIPO_MOEDA";"NO_COMMODITIES";"NO_TIPO_CLASSIFICACAO";"NO_CLASSIFICACAO_MIN"
"PRECO";"2014";"2";"COMMODITIES_TOTAL_1";"174,19797881815603";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_4";"73,96227373741287";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_2";"94,48529211418884";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_3";"108,26206356091366";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_1";"109,02545046642874";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2014";"2";"COMMODITIES_TOTAL_1";"101,68830451079577";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2014";"2";"COMMODITIES_CO_GRUPO_4";"171,22148471429449";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2014";"2";"COMMODITIES_CO_GRUPO_2";"130,87900382714724";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2014";"2";"COMMODITIES_CO_GRUPO_3";"133,71634513155229";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2014";"2";"COMMODITIES_CO_GRUPO_1";"177,77301903710517";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2014";"2";"COMMODITIES_TOTAL_1";"164,18815607831718";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_4";"169,48669650836251";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_2";"102,29745489982827";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_3";"94,98744112094509";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2014";"2";"COMMODITIES_CO_GRUPO_1";"137,52171687341951";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2014";"2";"COMMODITIES_TOTAL_1";"146,52623582491861";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_4";"175,58547162042362";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_2";"148,02335564938380";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_3";"186,92147778756697";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_1";"172,00191794203343";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2014";"1";"COMMODITIES_TOTAL_1";"174,61877359465012";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_4";"121,31067136946609";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_2";"98,23262875003871";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_3";"119,88600528223850";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_1";"99,74505598878434";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2014";"1";"COMMODITIES_TOTAL_1";"111,64972652891949";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_4";"179,08712293951868";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_2";"149,53800088264094";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_3";"204,05992587860044";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_1";"173,49194087269052";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2014";"1";"COMMODITIES_TOTAL_1";"179,30235705768598";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_4";"86,81387903344414";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_2";"99,52342081022437";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_3";"119,58845167514029";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_1";"92,34657134318240";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2014";"1";"COMMODITIES_TOTAL_1";"99,79340985916647";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_4";"167,06453940022010";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_2";"133,67556638562223";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_3";"132,76109780211368";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2014";"1";"COMMODITIES_CO_GRUPO_1";"177,57375218870851";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2014";"1";"COMMODITIES_TOTAL_1";"160,89185833304290";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_4";"152,13641790869372";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_2";"87,91669879642801";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_3";"134,15036253051852";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2014";"1";"COMMODITIES_CO_GRUPO_1";"151,38395482399437";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2014";"1";"COMMODITIES_TOTAL_1";"145,30483173042862";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_4";"174,55511105270068";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_2";"146,54404661659976";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_3";"187,79728221215223";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_1";"173,79196840086988";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"12";"COMMODITIES_TOTAL_1";"175,30849122787495";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_4";"139,10981662770544";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_2";"107,14863934031666";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_3";"157,47837232166856";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_1";"107,52022553140606";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"12";"COMMODITIES_TOTAL_1";"130,09132265547399";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_4";"175,70319655404296";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_2";"147,90288626343073";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_3";"203,34180560896385";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_1";"173,44824335342838";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"12";"COMMODITIES_TOTAL_1";"178,99343863324606";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_4";"131,40720135485216";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_2";"111,56446917204239";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_3";"155,32787510022402";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_1";"101,39367240083192";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"12";"COMMODITIES_TOTAL_1";"122,36804386449415";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_4";"173,36007823109279";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_2";"129,24069161311880";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_3";"137,02022493713056";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"12";"COMMODITIES_CO_GRUPO_1";"179,39851576750348";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"12";"COMMODITIES_TOTAL_1";"165,00974529386571";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_4";"145,34586619193581";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_2";"73,55848099831337";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_3";"177,97083072638546";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"12";"COMMODITIES_CO_GRUPO_1";"158,39344352809169";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"12";"COMMODITIES_TOTAL_1";"151,21500612670562";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_4";"172,61501402244303";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_2";"148,43088500732705";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_3";"187,92401548113392";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_1";"173,88837754230804";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"11";"COMMODITIES_TOTAL_1";"174,69401436521167";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_4";"122,43704640393985";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_2";"107,54803122771199";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_3";"141,39225307914117";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_1";"122,08127279551155";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"11";"COMMODITIES_TOTAL_1";"126,41879326683048";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_4";"177,04277102979268";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_2";"150,19060667920698";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_3";"202,27275937979701";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_1";"173,56275681507583";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"11";"COMMODITIES_TOTAL_1";"178,66332804299194";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_4";"114,85999986568443";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_2";"109,61162437651069";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_3";"140,36013129065219";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_1";"117,56669933193902";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"11";"COMMODITIES_TOTAL_1";"122,87164003266500";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_4";"171,30562119490475";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_2";"131,91959700019356";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_3";"138,54620262190954";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"11";"COMMODITIES_CO_GRUPO_1";"175,00680121598450";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"11";"COMMODITIES_TOTAL_1";"163,90627962254482";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_4";"126,88308846891103";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_2";"88,61299974757134";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_3";"158,48143367627520";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"11";"COMMODITIES_CO_GRUPO_1";"160,73479203430830";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"11";"COMMODITIES_TOTAL_1";"135,99026994675859";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_4";"178,85839756663523";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_2";"149,84826994051437";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_3";"190,00212735406697";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_1";"174,19672252300501";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"10";"COMMODITIES_TOTAL_1";"177,39119007346630";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_4";"141,01971327592605";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_2";"143,85471819589841";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_3";"150,91422304217863";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_1";"137,84999466157214";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"10";"COMMODITIES_TOTAL_1";"142,85577867900449";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_4";"178,42770676664335";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_2";"152,02797755195652";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_3";"204,78047902652497";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_1";"173,36259885977381";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"10";"COMMODITIES_TOTAL_1";"179,74776705974119";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_4";"89,45092357707153";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_2";"147,52356080887486";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_3";"149,18369239147231";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_1";"135,13085359959732";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"10";"COMMODITIES_TOTAL_1";"132,29421713389704";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_4";"168,69520590383780";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_2";"128,51936962788085";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_3";"141,13324968447705";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"10";"COMMODITIES_CO_GRUPO_1";"175,88425886859352";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"10";"COMMODITIES_TOTAL_1";"163,35956259792709";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_4";"188,85778758602285";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_2";"114,90200259307903";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_3";"168,38573114442627";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"10";"COMMODITIES_CO_GRUPO_1";"172,87864163601387";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"10";"COMMODITIES_TOTAL_1";"178,93076038167126";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_4";"171,44800750602641";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_2";"150,87847913233469";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_3";"188,53715177879445";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_1";"176,12555190292812";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"9";"COMMODITIES_TOTAL_1";"175,44956439367334";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_4";"129,45658776345115";"CORRENTE";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_2";"133,33241109529246";"CORRENTE";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_3";"133,03776948871254";"CORRENTE";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_1";"148,72007356983224";"CORRENTE";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"9";"COMMODITIES_TOTAL_1";"138,03047559784162";"CORRENTE";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_4";"182,80697724397666";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_2";"152,53557638913696";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_3";"199,51464769297786";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_1";"175,59929053337723";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"9";"COMMODITIES_TOTAL_1";"179,80183454427365";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_4";"131,65713730558599";"EXP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_2";"136,00166636874010";"EXP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_3";"134,71671902368868";"EXP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_1";"149,89468372461522";"EXP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"QUANTUM";"2013";"9";"COMMODITIES_TOTAL_1";"141,67251805946461";"EXP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_4";"169,24029902486214";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_2";"131,48316045034247";"IMP";"USD";"Matérias-Primas Agrícolas";"COMMODITIES";"Matérias-Primas Agrícolas"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_3";"146,46807422685782";"IMP";"USD";"Minerais, Minérios E Metais";"COMMODITIES";"Minerais, Minérios e Metais"
"PRECO";"2013";"9";"COMMODITIES_CO_GRUPO_1";"175,37586496372276";"IMP";"USD";"Todos Alimentos";"COMMODITIES";"Todos Alimentos"
"PRECO";"2013";"9";"COMMODITIES_TOTAL_1";"164,90272297990754";"IMP";"USD";"Total Commodities";"COMMODITIES";"Total Commodities"
"QUANTUM";"2013";"9";"COMMODITIES_CO_GRUPO_4";"123,56583398759429";"IMP";"USD";"Combustíveis";"COMMODITIES";"Combustíveis"
